MemoryAddress: 2298
Unit Of Measure: FT
Calibration Factor #1: 8124
Calibration Factor #2: 15105
Logger ID: #B08856
Job Number: twisp
Well Number: low10
Depth Below Datum : 0000.01
Sampling Interval: 1 hrs.
Start Date: 19/10/31 15:01:09
   Date          Time       Uncomp. HT. WTR  Comp. HT. WTR      Comp. DEPTH WTR  Temp.    Comp. Flag
                                       Above Transd.         Above Transd.           To Datum                  °C 
19/10/31   15:01:09            31.497                0.004                          0.006                     23.44         0
19/10/31   16:00:00           31.526                   0.033                   -0.023                20.81   0
19/10/31   17:00:00           31.538                   0.046                   -0.036                20.75   0
19/10/31   18:00:00           31.567                   0.075                   -0.065                21.88   0
19/10/31   19:00:00           31.588                   0.096                   -0.086                22.56   0
19/10/31   20:00:00           31.613                   0.120                   -0.110                22.50   0
19/10/31   21:00:00           31.634                   0.141                   -0.131                22.13   0
19/10/31   22:00:00           31.654                   0.162                   -0.152                21.81   0
19/10/31   23:00:00           31.684                   0.191                   -0.181                21.44   0
19/11/01   00:00:00           31.696                   0.204                   -0.194                21.19   0
19/11/01   01:00:00           31.725                   0.233                   -0.223                20.88   0
19/11/01   02:00:00           31.738                   0.245                   -0.235                20.63   0
19/11/01   03:00:00           31.750                   0.258                   -0.248                20.44   0
19/11/01   04:00:00           31.750                   0.258                   -0.248                20.19   0
19/11/01   05:00:00           31.771                   0.278                   -0.268                20.00   0
19/11/01   06:00:00           31.767                   0.274                   -0.264                20.63   0
19/11/01   07:00:00           31.767                   0.274                   -0.264                23.50   0
19/11/01   08:00:00           31.804                   0.312                   -0.302                23.81   0
19/11/01   09:00:00           31.800                   0.307                   -0.297                23.13   0
19/11/01   10:00:00           31.787                   0.295                   -0.285                22.50   0
19/11/01   11:00:00           31.787                   0.295                   -0.285                22.06   0
19/11/01   12:00:00           31.783                   0.291                   -0.281                21.81   0
19/11/01   13:00:00           31.742                   0.249                   -0.239                22.50   0
19/11/01   14:00:00           31.721                   0.228                   -0.218                22.94   0
19/11/01   15:00:00           31.679                   0.187                   -0.177                22.88   0
19/11/01   16:00:00           31.692                   0.199                   -0.189                22.63   0
19/11/01   17:00:00           31.679                   0.187                   -0.177                22.38   0
19/11/01   18:00:00           31.679                   0.187                   -0.177                22.75   0
19/11/01   19:00:00           31.667                   0.174                   -0.164                23.06   0
19/11/01   20:00:00           31.688                   0.195                   -0.185                22.88   0
19/11/01   21:00:00           31.688                   0.195                   -0.185                22.38   0
19/11/01   22:00:00           31.675                   0.183                   -0.173                22.31   0
19/11/01   23:00:00           31.684                   0.191                   -0.181                24.31   0
19/11/02   00:00:00           31.675                   0.183                   -0.173                24.38   0
19/11/02   01:00:00           31.671                   0.179                   -0.169                23.69   0
19/11/02   02:00:00           31.654                   0.162                   -0.152                22.88   0
19/11/02   03:00:00           31.654                   0.162                   -0.152                22.25   0
19/11/02   04:00:00           31.646                   0.154                   -0.144                21.75   0
19/11/02   05:00:00           31.642                   0.150                   -0.140                21.31   0
19/11/02   06:00:00           31.634                   0.141                   -0.131                21.19   0
19/11/02   07:00:00           31.630                   0.137                   -0.127                23.75   0
19/11/02   08:00:00           31.630                   0.137                   -0.127                24.50   0
19/11/02   09:00:00           31.638                   0.145                   -0.135                23.88   0
19/11/02   10:00:00           31.634                   0.141                   -0.131                23.06   0
19/11/02   11:00:00           31.605                   0.112                   -0.102                22.38   0
19/11/02   12:00:00           31.567                   0.075                   -0.065                21.88   0
19/11/02   13:00:00           31.509                   0.017                   -0.007                23.94   0
19/11/02   14:00:00            31.472              -0.021                          0.031                     25.81          0
19/11/02   15:00:00            31.438              -0.054                          0.064                     27.31          0
19/11/02   16:00:00            31.414              -0.079                          0.089                     27.19          0
19/11/02   17:00:00            31.401              -0.091                          0.101                     26.06          0
19/11/02   18:00:00            31.405              -0.087                          0.097                     24.94          0
19/11/02   19:00:00            31.422              -0.071                          0.081                     24.06          0
19/11/02   20:00:00            31.422              -0.071                          0.081                     23.31          0
19/11/02   21:00:00            31.426              -0.066                          0.076                     22.69          0
19/11/02   22:00:00            31.405              -0.087                          0.097                     22.19          0
19/11/02   23:00:00            31.426              -0.066                          0.076                     21.81          0
19/11/03   00:00:00            31.397              -0.096                          0.106                     21.44          0
19/11/03   01:00:00            31.409              -0.083                          0.093                     21.19          0
19/11/03   02:00:00            31.401              -0.091                          0.101                     21.31          0
19/11/03   03:00:00            31.405              -0.087                          0.097                     23.94          0
19/11/03   04:00:00            31.393              -0.100                          0.110                     24.44          0
19/11/03   05:00:00            31.401              -0.091                          0.101                     23.81          0
19/11/03   06:00:00            31.405              -0.087                          0.097                     23.06          0
19/11/03   07:00:00            31.401              -0.091                          0.101                     22.38          0
19/11/03   08:00:00            31.418              -0.075                          0.085                     22.00          0
19/11/03   09:00:00            31.426              -0.066                          0.076                     24.25          0
19/11/03   10:00:00            31.418              -0.075                          0.085                     25.00          0
19/11/03   11:00:00            31.414              -0.079                          0.089                     24.44          0
19/11/03   12:00:00            31.384              -0.108                          0.118                     23.63          0
19/11/03   13:00:00            31.368              -0.125                          0.135                     23.06          0
19/11/03   14:00:00            31.330              -0.162                          0.172                     22.63          0
19/11/03   15:00:00            31.306              -0.187                          0.197                     22.25          0
19/11/03   16:00:00            31.310              -0.183                          0.193                     21.94          0
19/11/03   17:00:00            31.306              -0.187                          0.197                     21.63          0
19/11/03   18:00:00            31.306              -0.187                          0.197                     21.56          0
19/11/03   19:00:00            31.314              -0.179                          0.189                     23.94          0
19/11/03   20:00:00            31.326              -0.166                          0.176                     24.50          0
19/11/03   21:00:00            31.318              -0.174                          0.184                     23.94          0
19/11/03   22:00:00            31.330              -0.162                          0.172                     23.19          0
19/11/03   23:00:00            31.347              -0.145                          0.155                     22.56          0
19/11/04   00:00:00            31.355              -0.137                          0.147                     22.00          0
19/11/04   01:00:00            31.355              -0.137                          0.147                     23.25          0
19/11/04   02:00:00            31.355              -0.137                          0.147                     24.94          0
19/11/04   03:00:00            31.351              -0.141                          0.151                     24.63          0
19/11/04   04:00:00            31.355              -0.137                          0.147                     23.81          0
19/11/04   05:00:00            31.351              -0.141                          0.151                     23.00          0
19/11/04   06:00:00            31.364              -0.129                          0.139                     22.38          0
19/11/04   07:00:00            31.376              -0.116                          0.126                     22.81          0
19/11/04   08:00:00            31.376              -0.116                          0.126                     24.88          0
19/11/04   09:00:00            31.393              -0.100                          0.110                     24.75          0
19/11/04   10:00:00            31.401              -0.091                          0.101                     24.06          0
19/11/04   11:00:00            31.393              -0.100                          0.110                     23.44          0
19/11/04   12:00:00            31.380              -0.112                          0.122                     23.00          0
19/11/04   13:00:00            31.339              -0.154                          0.164                     22.75          0
19/11/04   14:00:00            31.318              -0.174                          0.184                     22.56          0
19/11/04   15:00:00            31.301              -0.191                          0.201                     22.56          0
19/11/04   16:00:00            31.285              -0.208                          0.218                     23.38          0
19/11/04   17:00:00            31.293              -0.199                          0.209                     23.56          0
19/11/04   18:00:00            31.301              -0.191                          0.201                     23.38          0
19/11/04   19:00:00            31.306              -0.187                          0.197                     23.06          0
19/11/04   20:00:00            31.318              -0.174                          0.184                     22.63          0
19/11/04   21:00:00            31.318              -0.174                          0.184                     23.94          0
19/11/04   22:00:00            31.335              -0.158                          0.168                     25.38          0
19/11/04   23:00:00            31.347              -0.145                          0.155                     24.94          0
19/11/05   00:00:00            31.343              -0.150                          0.160                     24.13          0
19/11/05   01:00:00            31.335              -0.158                          0.168                     23.38          0
19/11/05   02:00:00            31.326              -0.166                          0.176                     25.06          0
19/11/05   03:00:00            31.330              -0.162                          0.172                     25.81          0
19/11/05   04:00:00            31.335              -0.158                          0.168                     25.13          0
19/11/05   05:00:00            31.347              -0.145                          0.155                     24.19          0
19/11/05   06:00:00            31.347              -0.145                          0.155                     23.56          0
19/11/05   07:00:00            31.355              -0.137                          0.147                     25.56          0
19/11/05   08:00:00            31.355              -0.137                          0.147                     26.06          0
19/11/05   09:00:00            31.376              -0.116                          0.126                     25.25          0
19/11/05   10:00:00            31.384              -0.108                          0.118                     24.38          0
19/11/05   11:00:00            31.372              -0.120                          0.130                     23.63          0
19/11/05   12:00:00            31.372              -0.120                          0.130                     23.06          0
19/11/05   13:00:00            31.335              -0.158                          0.168                     22.75          0
19/11/05   14:00:00            31.301              -0.191                          0.201                     22.56          0
19/11/05   15:00:00            31.289              -0.204                          0.214                     23.31          0
19/11/05   16:00:00            31.297              -0.195                          0.205                     23.75          0
19/11/05   17:00:00            31.281              -0.212                          0.222                     23.69          0
19/11/05   18:00:00            31.314              -0.179                          0.189                     23.44          0
19/11/05   19:00:00            31.322              -0.170                          0.180                     23.56          0
19/11/05   20:00:00            31.355              -0.137                          0.147                     23.81          0
19/11/05   21:00:00            31.360              -0.133                          0.143                     23.63          0
19/11/05   22:00:00            31.384              -0.108                          0.118                     23.19          0
19/11/05   23:00:00            31.409              -0.083                          0.093                     23.31          0
19/11/06   00:00:00            31.434              -0.058                          0.068                     25.50          0
19/11/06   01:00:00            31.447              -0.046                          0.056                     25.63          0
19/11/06   02:00:00            31.451              -0.042                          0.052                     24.81          0
19/11/06   03:00:00            31.468              -0.025                          0.035                     24.25          0
19/11/06   04:00:00            31.472              -0.021                          0.031                     26.19          0
19/11/06   05:00:00            31.476              -0.017                          0.027                     26.38          0
19/11/06   06:00:00            31.488              -0.004                          0.014                     25.50          0
19/11/06   07:00:00           31.513                   0.021                   -0.011                24.63   0
19/11/06   08:00:00           31.530                   0.037                   -0.027                26.06   0
19/11/06   09:00:00           31.551                   0.058                   -0.048                26.88   0
19/11/06   10:00:00           31.563                   0.071                   -0.061                26.13   0
19/11/06   11:00:00           31.567                   0.075                   -0.065                25.25   0
19/11/06   12:00:00           31.555                   0.062                   -0.052                24.50   0
19/11/06   13:00:00           31.530                   0.037                   -0.027                24.06   0
19/11/06   14:00:00            31.497                0.004                          0.006                     23.75         0
19/11/06   15:00:00            31.497                0.004                          0.006                     23.56         0
19/11/06   16:00:00            31.501                0.008                          0.002                     23.44         0
19/11/06   17:00:00           31.513                   0.021                   -0.011                23.25   0
19/11/06   18:00:00           31.509                   0.017                   -0.007                23.06   0
19/11/06   19:00:00           31.530                   0.037                   -0.027                24.00   0
19/11/06   20:00:00           31.567                   0.075                   -0.065                24.31   0
19/11/06   21:00:00           31.559                   0.066                   -0.056                23.94   0
19/11/06   22:00:00           31.567                   0.075                   -0.065                23.38   0
19/11/06   23:00:00           31.580                   0.087                   -0.077                22.88   0
19/11/07   00:00:00           31.576                   0.083                   -0.073                22.44   0
19/11/07   01:00:00           31.571                   0.079                   -0.069                22.75   0
19/11/07   02:00:00           31.563                   0.071                   -0.061                23.69   0
19/11/07   03:00:00           31.567                   0.075                   -0.065                23.63   0
19/11/07   04:00:00           31.567                   0.075                   -0.065                23.19   0
19/11/07   05:00:00           31.546                   0.054                   -0.044                22.69   0
19/11/07   06:00:00           31.555                   0.062                   -0.052                22.75   0
19/11/07   07:00:00           31.563                   0.071                   -0.061                23.63   0
19/11/07   08:00:00           31.563                   0.071                   -0.061                23.63   0
19/11/07   09:00:00           31.584                   0.091                   -0.081                23.19   0
19/11/07   10:00:00           31.588                   0.096                   -0.086                22.69   0
19/11/07   11:00:00           31.580                   0.087                   -0.077                22.31   0
19/11/07   12:00:00           31.567                   0.075                   -0.065                22.13   0
19/11/07   13:00:00           31.534                   0.042                   -0.032                22.00   0
19/11/07   14:00:00            31.501                0.008                          0.002                     23.00         0
19/11/07   15:00:00           31.505                   0.012                   -0.002                23.69   0
19/11/07   16:00:00            31.484              -0.008                          0.018                     23.63          0
19/11/07   17:00:00            31.497                0.004                          0.006                     23.25         0
19/11/07   18:00:00            31.484              -0.008                          0.018                     22.94          0
19/11/07   19:00:00           31.505                   0.012                   -0.002                22.63   0
19/11/07   20:00:00           31.509                   0.017                   -0.007                22.44   0
19/11/07   21:00:00           31.509                   0.017                   -0.007                24.19   0
19/11/07   22:00:00            31.501                0.008                          0.002                     25.31         0
19/11/07   23:00:00           31.509                   0.017                   -0.007                24.81   0
19/11/08   00:00:00           31.513                   0.021                   -0.011                24.00   0
19/11/08   01:00:00            31.501                0.008                          0.002                     23.38         0
19/11/08   02:00:00            31.488              -0.004                          0.014                     25.06          0
19/11/08   03:00:00            31.497                0.004                          0.006                     25.75         0
19/11/08   04:00:00            31.492                0.000                          0.010                     25.13         0
19/11/08   05:00:00            31.497                0.004                          0.006                     24.25         0
19/11/08   06:00:00            31.492                0.000                          0.010                     23.63         0
19/11/08   07:00:00           31.509                   0.017                   -0.007                25.50   0
19/11/08   08:00:00            31.501                0.008                          0.002                     26.06         0
19/11/08   09:00:00           31.505                   0.012                   -0.002                25.31   0
19/11/08   10:00:00           31.509                   0.017                   -0.007                24.44   0
19/11/08   11:00:00            31.484              -0.008                          0.018                     23.75          0
19/11/08   12:00:00            31.468              -0.025                          0.035                     23.31          0
19/11/08   13:00:00            31.447              -0.046                          0.056                     23.06          0
19/11/08   14:00:00            31.422              -0.071                          0.081                     23.31          0
19/11/08   15:00:00            31.397              -0.096                          0.106                     23.63          0
19/11/08   16:00:00            31.376              -0.116                          0.126                     23.63          0
19/11/08   17:00:00            31.368              -0.125                          0.135                     23.56          0
19/11/08   18:00:00            31.368              -0.125                          0.135                     23.81          0
19/11/08   19:00:00            31.372              -0.120                          0.130                     24.13          0
19/11/08   20:00:00            31.360              -0.133                          0.143                     24.94          0
19/11/08   21:00:00            31.372              -0.120                          0.130                     25.75          0
19/11/08   22:00:00            31.364              -0.129                          0.139                     25.25          0
19/11/08   23:00:00            31.364              -0.129                          0.139                     24.44          0
19/11/09   00:00:00            31.355              -0.137                          0.147                     23.75          0
19/11/09   01:00:00            31.364              -0.129                          0.139                     23.19          0
19/11/09   02:00:00            31.368              -0.125                          0.135                     22.69          0
19/11/09   03:00:00            31.355              -0.137                          0.147                     22.25          0
19/11/09   04:00:00            31.364              -0.129                          0.139                     22.69          0
19/11/09   05:00:00            31.351              -0.141                          0.151                     24.75          0
19/11/09   06:00:00            31.368              -0.125                          0.135                     24.88          0
19/11/09   07:00:00            31.368              -0.125                          0.135                     24.19          0
19/11/09   08:00:00            31.380              -0.112                          0.122                     23.50          0
19/11/09   09:00:00            31.380              -0.112                          0.122                     23.56          0
19/11/09   10:00:00            31.372              -0.120                          0.130                     25.38          0
19/11/09   11:00:00            31.376              -0.116                          0.126                     25.31          0
19/11/09   12:00:00            31.380              -0.112                          0.122                     24.63          0
19/11/09   13:00:00            31.368              -0.125                          0.135                     23.88          0
19/11/09   14:00:00            31.330              -0.162                          0.172                     23.31          0
19/11/09   15:00:00            31.301              -0.191                          0.201                     24.00          0
19/11/09   16:00:00            31.301              -0.191                          0.201                     25.38          0
19/11/09   17:00:00            31.318              -0.174                          0.184                     25.13          0
19/11/09   18:00:00            31.326              -0.166                          0.176                     24.44          0
19/11/09   19:00:00            31.318              -0.174                          0.184                     23.75          0
19/11/09   20:00:00            31.343              -0.150                          0.160                     23.19          0
19/11/09   21:00:00            31.326              -0.166                          0.176                     23.06          0
19/11/09   22:00:00            31.335              -0.158                          0.168                     25.00          0
19/11/09   23:00:00            31.347              -0.145                          0.155                     25.19          0
19/11/10   00:00:00            31.351              -0.141                          0.151                     24.56          0
19/11/10   01:00:00            31.347              -0.145                          0.155                     23.88          0
19/11/10   02:00:00            31.355              -0.137                          0.147                     23.38          0
19/11/10   03:00:00            31.347              -0.145                          0.155                     25.19          0
19/11/10   04:00:00            31.360              -0.133                          0.143                     25.56          0
19/11/10   05:00:00            31.384              -0.108                          0.118                     24.94          0
19/11/10   06:00:00            31.389              -0.104                          0.114                     24.13          0
19/11/10   07:00:00            31.409              -0.083                          0.093                     23.69          0
19/11/10   08:00:00            31.426              -0.066                          0.076                     25.56          0
19/11/10   09:00:00            31.438              -0.054                          0.064                     25.81          0
19/11/10   10:00:00            31.472              -0.021                          0.031                     25.06          0
19/11/10   11:00:00            31.476              -0.017                          0.027                     24.31          0
19/11/10   12:00:00            31.492                0.000                          0.010                     23.63         0
19/11/10   13:00:00            31.443              -0.050                          0.060                     25.00          0
19/11/10   14:00:00            31.459              -0.033                          0.043                     25.81          0
19/11/10   15:00:00            31.459              -0.033                          0.043                     25.31          0
19/11/10   16:00:00            31.463              -0.029                          0.039                     24.63          0
19/11/10   17:00:00            31.501                0.008                          0.002                     23.94         0
19/11/10   18:00:00           31.505                   0.012                   -0.002                23.38   0
19/11/10   19:00:00           31.563                   0.071                   -0.061                23.00   0
19/11/10   20:00:00           31.588                   0.096                   -0.086                24.94   0
19/11/10   21:00:00           31.613                   0.120                   -0.110                25.56   0
19/11/10   22:00:00           31.630                   0.137                   -0.127                25.00   0
19/11/10   23:00:00           31.659                   0.166                   -0.156                24.25   0
19/11/11   00:00:00           31.675                   0.183                   -0.173                23.63   0
19/11/11   01:00:00           31.679                   0.187                   -0.177                25.25   0
19/11/11   02:00:00           31.700                   0.208                   -0.198                25.88   0
19/11/11   03:00:00           31.700                   0.208                   -0.198                25.25   0
19/11/11   04:00:00           31.704                   0.212                   -0.202                24.44   0
19/11/11   05:00:00           31.696                   0.204                   -0.194                23.88   0
19/11/11   06:00:00           31.696                   0.204                   -0.194                25.69   0
19/11/11   07:00:00           31.700                   0.208                   -0.198                26.06   0
19/11/11   08:00:00           31.708                   0.216                   -0.206                25.31   0
19/11/11   09:00:00           31.708                   0.216                   -0.206                24.50   0
19/11/11   10:00:00           31.696                   0.204                   -0.194                24.25   0
19/11/11   11:00:00           31.675                   0.183                   -0.173                26.06   0
19/11/11   12:00:00           31.650                   0.158                   -0.148                26.63   0
19/11/11   13:00:00           31.609                   0.116                   -0.106                26.75   0
19/11/11   14:00:00           31.592                   0.100                   -0.090                26.06   0
19/11/11   15:00:00           31.555                   0.062                   -0.052                25.38   0
19/11/11   16:00:00           31.538                   0.046                   -0.036                24.81   0
19/11/11   17:00:00           31.530                   0.037                   -0.027                24.31   0
19/11/11   18:00:00           31.517                   0.025                   -0.015                23.94   0
19/11/11   19:00:00            31.497                0.004                          0.006                     23.63         0
19/11/11   20:00:00           31.505                   0.012                   -0.002                23.31   0
19/11/11   21:00:00            31.484              -0.008                          0.018                     23.00          0
19/11/11   22:00:00            31.468              -0.025                          0.035                     22.69          0
19/11/11   23:00:00            31.468              -0.025                          0.035                     22.31          0
19/11/12   00:00:00            31.434              -0.058                          0.068                     22.06          0
19/11/12   01:00:00            31.405              -0.087                          0.097                     21.81          0
19/11/12   02:00:00            31.380              -0.112                          0.122                     21.56          0
19/11/12   03:00:00            31.368              -0.125                          0.135                     21.38          0
19/11/12   04:00:00            31.314              -0.179                          0.189                     21.19          0
19/11/12   05:00:00            31.301              -0.191                          0.201                     21.06          0
19/11/12   06:00:00            31.285              -0.208                          0.218                     20.88          0
19/11/12   07:00:00            31.272              -0.220                          0.230                     20.81          0
19/11/12   08:00:00            31.239              -0.253                          0.263                     20.63          0
19/11/12   09:00:00            31.272              -0.220                          0.230                     20.50          0
19/11/12   10:00:00            31.272              -0.220                          0.230                     20.44          0
19/11/12   11:00:00            31.247              -0.245                          0.255                     20.38          0
19/11/12   12:00:00            31.252              -0.241                          0.251                     20.44          0
19/11/12   13:00:00            31.218              -0.274                          0.284                     20.63          0
19/11/12   14:00:00            30.977              -0.515                          0.525                     18.38          0
19/11/12   15:00:00            30.977              -0.515                          0.525                     15.25          0
19/11/12   16:00:00            31.011              -0.482                          0.492                     11.19          0
19/11/12   17:00:00            31.260              -0.233                          0.243                     8.38           0
19/11/12   18:00:00            31.247              -0.245                          0.255                     17.56          0
19/11/12   19:00:00            31.260              -0.233                          0.243                     22.63          0
19/11/12   20:00:00            31.297              -0.195                          0.205                     24.00          0
19/11/12   21:00:00            31.314              -0.179                          0.189                     23.88          0
19/11/12   22:00:00            31.335              -0.158                          0.168                     24.38          0
19/11/12   23:00:00            31.343              -0.150                          0.160                     26.19          0
19/11/13   00:00:00            31.368              -0.125                          0.135                     25.69          0
19/11/13   01:00:00            31.372              -0.120                          0.130                     25.13          0
19/11/13   02:00:00            31.376              -0.116                          0.126                     27.00          0
19/11/13   03:00:00            31.393              -0.100                          0.110                     26.81          0
19/11/13   04:00:00            31.393              -0.100                          0.110                     25.69          0
19/11/13   05:00:00            31.397              -0.096                          0.106                     26.13          0
19/11/13   06:00:00            31.401              -0.091                          0.101                     27.31          0
19/11/13   07:00:00            31.414              -0.079                          0.089                     26.50          0
19/11/13   08:00:00            31.418              -0.075                          0.085                     25.38          0
19/11/13   09:00:00            31.430              -0.062                          0.072                     26.88          0
19/11/13   10:00:00            31.443              -0.050                          0.060                     27.38          0
19/11/13   11:00:00            31.430              -0.062                          0.072                     26.44          0
19/11/13   12:00:00            31.430              -0.062                          0.072                     25.44          0
19/11/13   13:00:00            31.401              -0.091                          0.101                     24.63          0
19/11/13   14:00:00            31.389              -0.104                          0.114                     24.06          0
19/11/13   15:00:00            31.376              -0.116                          0.126                     23.69          0
19/11/13   16:00:00            31.372              -0.120                          0.130                     23.44          0
19/11/13   17:00:00            31.384              -0.108                          0.118                     23.13          0
19/11/13   18:00:00            31.384              -0.108                          0.118                     22.88          0
19/11/13   19:00:00            31.393              -0.100                          0.110                     22.94          0
19/11/13   20:00:00            31.414              -0.079                          0.089                     23.44          0
19/11/13   21:00:00            31.422              -0.071                          0.081                     24.44          0
19/11/13   22:00:00            31.422              -0.071                          0.081                     24.13          0
19/11/13   23:00:00            31.430              -0.062                          0.072                     24.69          0
19/11/14   00:00:00            31.430              -0.062                          0.072                     24.56          0
19/11/14   01:00:00            31.422              -0.071                          0.081                     24.00          0
19/11/14   02:00:00            31.422              -0.071                          0.081                     23.38          0
19/11/14   03:00:00            31.414              -0.079                          0.089                     22.88          0
19/11/14   04:00:00            31.405              -0.087                          0.097                     22.44          0
19/11/14   05:00:00            31.405              -0.087                          0.097                     22.13          0
19/11/14   06:00:00            31.418              -0.075                          0.085                     21.81          0
19/11/14   07:00:00            31.409              -0.083                          0.093                     21.56          0
19/11/14   08:00:00            31.418              -0.075                          0.085                     21.38          0
19/11/14   09:00:00            31.418              -0.075                          0.085                     21.19          0
19/11/14   10:00:00            31.430              -0.062                          0.072                     21.00          0
19/11/14   11:00:00            31.422              -0.071                          0.081                     20.88          0
19/11/14   12:00:00            31.405              -0.087                          0.097                     20.75          0
19/11/14   13:00:00            31.393              -0.100                          0.110                     20.75          0
19/11/14   14:00:00            31.347              -0.145                          0.155                     20.94          0
19/11/14   15:00:00            31.335              -0.158                          0.168                     22.19          0
19/11/14   16:00:00            31.322              -0.170                          0.180                     22.56          0
19/11/14   17:00:00            31.314              -0.179                          0.189                     22.50          0
19/11/14   18:00:00            31.326              -0.166                          0.176                     22.25          0
19/11/14   19:00:00            31.322              -0.170                          0.180                     22.69          0
19/11/14   20:00:00            31.310              -0.183                          0.193                     22.94          0
19/11/14   21:00:00            31.322              -0.170                          0.180                     22.69          0
19/11/14   22:00:00            31.306              -0.187                          0.197                     22.81          0
19/11/14   23:00:00            31.289              -0.204                          0.214                     25.13          0
19/11/15   00:00:00            31.285              -0.208                          0.218                     25.13          0
19/11/15   01:00:00            31.281              -0.212                          0.222                     24.31          0
19/11/15   02:00:00            31.260              -0.233                          0.243                     23.63          0
19/11/15   03:00:00            31.260              -0.233                          0.243                     25.56          0
19/11/15   04:00:00            31.252              -0.241                          0.251                     25.81          0
19/11/15   05:00:00            31.222              -0.270                          0.280                     25.00          0
19/11/15   06:00:00            31.210              -0.282                          0.292                     24.13          0
19/11/15   07:00:00            31.189              -0.303                          0.313                     24.06          0
19/11/15   08:00:00            31.189              -0.303                          0.313                     25.94          0
19/11/15   09:00:00            31.210              -0.282                          0.292                     25.69          0
19/11/15   10:00:00            31.206              -0.287                          0.297                     24.81          0
19/11/15   11:00:00            31.214              -0.278                          0.288                     24.13          0
19/11/15   12:00:00            31.235              -0.258                          0.268                     24.13          0
19/11/15   13:00:00            31.218              -0.274                          0.284                     24.19          0
19/11/15   14:00:00            31.231              -0.262                          0.272                     23.94          0
19/11/15   15:00:00            31.227              -0.266                          0.276                     23.69          0
19/11/15   16:00:00            31.252              -0.241                          0.251                     23.44          0
19/11/15   17:00:00            31.260              -0.233                          0.243                     23.25          0
19/11/15   18:00:00            31.276              -0.216                          0.226                     23.06          0
19/11/15   19:00:00            31.289              -0.204                          0.214                     23.50          0
19/11/15   20:00:00            31.322              -0.170                          0.180                     23.69          0
19/11/15   21:00:00            31.343              -0.150                          0.160                     23.50          0
19/11/15   22:00:00            31.368              -0.125                          0.135                     23.19          0
19/11/15   23:00:00            31.393              -0.100                          0.110                     22.75          0
19/11/16   00:00:00            31.418              -0.075                          0.085                     22.38          0
19/11/16   01:00:00            31.434              -0.058                          0.068                     22.06          0
19/11/16   02:00:00            31.472              -0.021                          0.031                     21.81          0
19/11/16   03:00:00            31.463              -0.029                          0.039                     21.56          0
19/11/16   04:00:00           31.505                   0.012                   -0.002                21.38   0
19/11/16   05:00:00           31.513                   0.021                   -0.011                21.25   0
19/11/16   06:00:00           31.509                   0.017                   -0.007                21.06   0
19/11/16   07:00:00           31.530                   0.037                   -0.027                20.94   0
19/11/16   08:00:00           31.530                   0.037                   -0.027                20.81   0
19/11/16   09:00:00           31.551                   0.058                   -0.048                20.69   0
19/11/16   10:00:00           31.576                   0.083                   -0.073                20.56   0
19/11/16   11:00:00           31.571                   0.079                   -0.069                20.50   0
19/11/16   12:00:00           31.576                   0.083                   -0.073                20.44   0
19/11/16   13:00:00           31.546                   0.054                   -0.044                20.38   0
19/11/16   14:00:00           31.526                   0.033                   -0.023                20.25   0
19/11/16   15:00:00           31.517                   0.025                   -0.015                20.19   0
19/11/16   16:00:00           31.505                   0.012                   -0.002                20.19   0
19/11/16   17:00:00            31.501                0.008                          0.002                     20.13         0
19/11/16   18:00:00            31.501                0.008                          0.002                     20.94         0
19/11/16   19:00:00            31.484              -0.008                          0.018                     21.38          0
19/11/16   20:00:00            31.476              -0.017                          0.027                     21.31          0
19/11/16   21:00:00            31.472              -0.021                          0.031                     21.13          0
19/11/16   22:00:00            31.451              -0.042                          0.052                     20.88          0
19/11/16   23:00:00            31.443              -0.050                          0.060                     20.69          0
19/11/17   00:00:00            31.430              -0.062                          0.072                     20.50          0
19/11/17   01:00:00            31.409              -0.083                          0.093                     20.38          0
19/11/17   02:00:00            31.376              -0.116                          0.126                     20.88          0
19/11/17   03:00:00            31.360              -0.133                          0.143                     21.38          0
